,Date,Open*,High,Low,Close**,Volume,Market Cap
360,"Jun 20, 2018",166781,167331,156797,161985,83 625 600,4 199 796 521
361,"Jun 19, 2018",164702,169903,162117,167185,69 854 400,4 334 617 288
362,"Jun 18, 2018",161122,167511,156708,164117,55 507 800,4 255 073 035
363,"Jun 17, 2018",163137,164477,161027,161380,35 748 800,4 184 110 643
364,"Jun 16, 2018",162741,164628,159856,162962,42 213 400,4 225 127 269
365,"Jun 15, 2018",172218,172218,161929,162747,73 950 496,4 219 552 949
366,"Jun 14, 2018",160250,176521,155369,172375,199 562 000,4 469 178 784
367,"Jun 13, 2018",166136,166818,151204,160408,99 731 600,4 158 909 531
368,"Jun 12, 2018",181348,182888,162788,166585,82 885 904,4 319 061 046
369,"Jun 11, 2018",176262,181937,167893,181280,89 350 704,4 700 059 347
370,"Jun 10, 2018",201517,201517,171129,176868,137 836 000,4 585 669 112
371,"Jun 09, 2018",205260,209668,202091,202091,51 481 400,5 239 627 612
372,"Jun 08, 2018",210831,210841,202634,205358,68 728 600,5 324 331 352
373,"Jun 07, 2018",216105,219351,209573,211119,76 949 400,5 473 697 205
374,"Jun 06, 2018",220565,220862,210708,215721,84 766 304,5 593 013 584
375,"Jun 05, 2018",214247,221728,204815,220467,119 846 000,5 716 063 460
376,"Jun 04, 2018",228155,231228,212290,214012,115 605 000,5 548 704 220
377,"Jun 03, 2018",227700,236761,225118,228154,117 208 000,5 915 364 852
378,"Jun 02, 2018",222701,229531,219242,227742,116 435 000,5 904 682 898
379,"Jun 01, 2018",224533,229184,216955,222507,130 538 000,5 768 954 684
380,"May 31, 2018",210393,230057,206205,225214,202 076 000,5 839 139 264
381,"May 30, 2018",203685,218023,201184,211143,222 612 000,5 474 319 455
382,"May 29, 2018",175475,208739,174153,203190,185 184 000,5 268 121 463
383,"May 28, 2018",193696,194977,174002,174783,95 106 200,4 531 611 170
384,"May 27, 2018",196354,196436,192322,193557,58 991 000,5 018 365 992
385,"May 26, 2018",199761,205492,195895,196567,60 616 400,5 096 406 474
386,"May 25, 2018",209060,210636,197320,200655,83 368 000,5 202 396 339
387,"May 24, 2018",203324,213302,193109,208989,127 678 000,5 418 472 545
388,"May 23, 2018",224393,226150,198798,202873,124 268 000,5 259 902 581
389,"May 22, 2018",249397,250076,223408,224408,78 363 296,5 818 242 045
390,"May 21, 2018",256130,261169,247134,248840,85 090 304,6 451 692 233
391,"May 20, 2018",243143,260785,240974,256136,101 310 000,6 640 856 139
392,"May 19, 2018",246199,248354,238934,243271,57 778 000,6 307 304 377
393,"May 18, 2018",242816,246809,234781,245544,79 212 200,6 366 236 608
394,"May 17, 2018",257352,263111,242194,243664,83 683 800,6 317 493 716
395,"May 16, 2018",259082,260186,243720,256375,108 749 000,6 647 052 709
396,"May 15, 2018",274269,278760,257697,260155,97 408 800,6 745 057 036
397,"May 14, 2018",285852,286088,261086,273434,161 643 008,7 089 342 605
398,"May 13, 2018",271640,290151,264361,285890,179 522 000,7 412 290 196
399,"May 12, 2018",262649,283410,241278,270932,255 480 992,7 024 473 075
400,"May 11, 2018",296797,299462,248137,260127,348 752 000,6 744 331 078
401,"May 10, 2018",323879,327908,296317,297089,122 958 000,7 702 647 459
402,"May 09, 2018",328426,328426,304458,323593,178 122 000,8 389 818 537
403,"May 08, 2018",335595,348219,323071,328352,142 455 008,8 513 205 465
404,"May 07, 2018",349948,349948,323506,335176,171 384 992,8 690 131 795
405,"May 06, 2018",365933,365933,341467,350021,148 186 000,9 075 019 157
406,"May 05, 2018",361318,373605,360962,366338,139 447 008,9 498 071 167
407,"May 04, 2018",370777,370777,350842,360182,171 266 000,9 338 464 121
408,"May 03, 2018",371926,389749,368789,369709,300 814 016,9 585 471 322
409,"May 02, 2018",357602,376704,349324,372420,272 855 008,9 655 759 610
410,"May 01, 2018",342953,363261,323701,358693,365 521 984,9 299 858 712
411,"Apr 30, 2018",364297,364297,336625,343318,298 712 000,8 901 230 003
412,"Apr 29, 2018",360670,387901,347508,365057,671 886 976,9 464 858 589
413,"Apr 28, 2018",287130,364954,287130,357874,636 742 016,9 278 624 442
414,"Apr 27, 2018",294589,307469,287786,288489,197 183 008,7 479 674 652
415,"Apr 26, 2018",270795,294972,259865,294295,220 715 008,7 630 207 224
416,"Apr 25, 2018",312805,312805,265164,271654,351 596 000,7 043 192 420
417,"Apr 24, 2018",288539,318699,287331,312875,369 016 992,8 111 932 195
418,"Apr 23, 2018",285558,289623,283558,288473,127 213 000,7 479 259 819
419,"Apr 22, 2018",287488,296879,280765,285535,160 968 000,7 403 086 086
420,"Apr 21, 2018",302292,307552,272684,290580,294 632 992,7 533 888 157
421,"Apr 20, 2018",270986,301641,269697,301247,349 348 992,7 810 452 218
422,"Apr 19, 2018",267493,273836,260818,272358,240 910 000,7 061 445 078
423,"Apr 18, 2018",242734,262368,242734,260341,181 118 000,6 749 879 471
424,"Apr 17, 2018",255090,272641,242771,243724,520 975 008,6 319 049 340
425,"Apr 16, 2018",221889,256646,211808,256646,678 780 992,6 654 078 945
426,"Apr 15, 2018",201389,223444,199940,221390,169 798 000,5 739 994 146
427,"Apr 14, 2018",198675,206495,194708,200853,113 212 000,5 207 529 899
428,"Apr 13, 2018",211632,218382,196567,200532,230 412 992,5 199 207 309
429,"Apr 12, 2018",166757,214525,164530,212233,488 007 008,5 502 579 961
430,"Apr 11, 2018",156761,166431,154079,166029,91 793 296,4 304 645 594
431,"Apr 10, 2018",153240,157820,149316,156347,55 981 300,4 053 619 697
432,"Apr 09, 2018",157094,165656,147478,153106,93 021 904,3 969 590 062
433,"Apr 08, 2018",148825,158452,148825,156599,51 093 100,4 060 153 319
434,"Apr 07, 2018",144885,151469,143829,148794,48 205 400,3 857 792 534
435,"Apr 06, 2018",148394,150481,141830,144451,51 827 500,3 745 191 266
436,"Apr 05, 2018",155592,156204,143742,148758,113 407 000,3 856 859 159
437,"Apr 04, 2018",171158,179172,153626,155356,154 800 992,4 027 925 971
438,"Apr 03, 2018",157864,173438,155254,172447,155 987 008,4 471 045 533
439,"Apr 02, 2018",151691,158797,148590,156385,102 697 000,4 054 604 926
440,"Apr 01, 2018",156597,160825,141343,150768,100 833 000,3 908 972 571
441,"Mar 31, 2018",147115,160559,144857,155919,113 124 000,4 042 522 911
442,"Mar 30, 2018",146654,151782,136317,147209,119 874 000,3 816 698 127
443,"Mar 29, 2018",160143,160614,145712,146882,103 465 000,3 808 219 975
444,"Mar 28, 2018",155196,165599,154465,160058,60 260 800,4 149 835 056
445,"Mar 27, 2018",168215,169225,150164,154926,107 510 000,4 016 777 330
446,"Mar 26, 2018",183960,185421,161128,167806,117 497 000,4 350 717 999
447,"Mar 25, 2018",188396,189128,181700,184605,59 349 400,4 786 266 857
448,"Mar 24, 2018",188844,201190,183017,189201,132 660 000,4 905 427 673
449,"Mar 23, 2018",202298,202812,181424,189259,148 850 000,4 906 931 443
450,"Mar 22, 2018",215403,221969,192132,203481,201 540 000,5 275 666 240
451,"Mar 21, 2018",205315,227502,201448,213189,257 686 000,5 527 366 241
452,"Mar 20, 2018",193447,212004,180294,204947,249 683 008,5 313 675 326
453,"Mar 19, 2018",160749,197648,156935,197648,321 964 000,5 124 433 638
454,"Mar 18, 2018",153931,161959,127046,156155,189 688 992,4 048 641 700
455,"Mar 17, 2018",178770,179160,153132,154763,81 096 600,4 012 551 218
456,"Mar 16, 2018",186788,186788,175057,178878,97 455 296,4 637 782 524
457,"Mar 15, 2018",198755,201611,172485,185709,204 232 992,4 814 890 343
458,"Mar 14, 2018",223430,233147,196005,199562,144 156 000,5 174 058 051
459,"Mar 13, 2018",223110,229146,215402,223026,98 868 704,5 782 410 834
460,"Mar 12, 2018",224104,237342,219654,223722,184 250 000,5 800 456 075
461,"Mar 11, 2018",209721,227322,198153,223498,161 362 000,5 794 648 411
462,"Mar 10, 2018",225216,226558,208859,209873,129 138 000,5 441 392 075
463,"Mar 09, 2018",221286,225115,191804,222207,246 848 992,5 761 176 563
464,"Mar 08, 2018",248160,254354,221131,221743,167 808 992,5 749 146 402
465,"Mar 07, 2018",284674,287598,236256,247281,190 792 992,6 411 271 930
466,"Mar 06, 2018",295947,303019,283993,285357,110 305 000,7 398 471 068
467,"Mar 05, 2018",299897,317723,291055,297622,202 675 008,7 716 466 588
468,"Mar 04, 2018",296285,303588,286193,300787,94 436 000,7 798 525 766
469,"Mar 03, 2018",292952,309129,292507,297106,115 320 000,7 703 088 219
470,"Mar 02, 2018",304424,307058,288875,293504,107 240 000,7 609 698 911
471,"Mar 01, 2018",311973,311973,288392,304397,184 691 008,7 892 122 491
472,"Feb 28, 2018",334486,336163,312563,312581,114 757 000,8 104 309 636
473,"Feb 27, 2018",339132,341189,330971,335536,106 757 000,8 699 465 540
474,"Feb 26, 2018",345272,346955,322210,338335,201 812 992,8 772 035 410
475,"Feb 25, 2018",322152,354572,314411,344033,247 808 000,8 919 767 858
476,"Feb 24, 2018",343668,352488,316064,322966,133 524 000,8 373 562 263
477,"Feb 23, 2018",334758,351240,322811,345258,222 508 992,8 951 528 520
478,"Feb 22, 2018",362651,372116,330518,337871,208 342 000,8 760 005 250
479,"Feb 21, 2018",375593,383513,363394,364441,242 378 000,9 448 887 514
480,"Feb 20, 2018",390942,404329,377539,378779,281 249 984,9 820 629 851
481,"Feb 19, 2018",386930,396608,386224,391472,169 966 000,10 149 722 158
482,"Feb 18, 2018",418355,420010,380787,385618,251 314 000,9 997 945 087
483,"Feb 17, 2018",402403,428074,401056,419883,341 415 008,10 886 336 159
484,"Feb 16, 2018",410142,412404,392676,403810,192 420 000,10 469 610 354
485,"Feb 15, 2018",394671,416687,389937,409368,348 342 016,10 613 713 012
486,"Feb 14, 2018",373766,401321,370393,396908,299 008 992,10 290 661 713
487,"Feb 13, 2018",383436,387018,359920,373314,225 695 008,9 678 938 411
488,"Feb 12, 2018",372595,393307,372595,384315,243 039 008,9 964 162 114
489,"Feb 11, 2018",405104,405196,363624,369769,331 944 000,9 587 026 946
490,"Feb 10, 2018",386671,462766,385368,405872,951 824 000,10 523 071 973
491,"Feb 09, 2018",352848,394133,342911,391602,401 271 008,10 153 092 677
492,"Feb 08, 2018",344464,367504,336822,356584,346 383 008,9 245 178 521
493,"Feb 07, 2018",367267,377219,332507,340447,679 744 000,8 826 793 383
494,"Feb 06, 2018",331209,378719,266523,369753,1 338 390 016,9 586 612 113
495,"Feb 05, 2018",385044,399523,319646,327371,658 547 968,8 487 771 009
496,"Feb 04, 2018",433865,480140,369823,379303,814 753 984,9 834 215 636
497,"Feb 03, 2018",400965,501639,330815,438836,1 404 499 968,11 377 731 927
498,"Feb 02, 2018",419460,419460,274734,390534,1 438 809 984,10 125 402 566
499,"Feb 01, 2018",515912,535322,412045,421672,595 624 000,10 932 719 688
500,"Jan 31, 2018",527598,550252,471337,519315,505 904 000,13 464 316 636
501,"Jan 30, 2018",624799,624799,523418,531913,359 622 016,13 790 945 871
502,"Jan 29, 2018",669373,669373,620760,623204,238 318 000,16 157 854 068
503,"Jan 28, 2018",620560,681946,620560,670286,325 145 984,17 378 552 403
504,"Jan 27, 2018",623477,632956,595269,616833,331 308 992,15 992 672 701
505,"Jan 26, 2018",633903,652848,566218,623382,810 062 016,16 162 469 086
506,"Jan 25, 2018",629337,683023,621560,637495,654 814 016,16 528 377 833
507,"Jan 24, 2018",563369,636009,544753,622208,689 838 016,16 132 030 705
508,"Jan 23, 2018",566537,592231,520013,563070,375 958 016,14 598 755 608
509,"Jan 22, 2018",614983,631485,521889,570458,522 984 000,14 790 304 805
510,"Jan 21, 2018",706391,706391,590793,613163,847 731 008,15 897 520 352
511,"Jan 20, 2018",656564,726242,647644,707510,738 798 976,18 343 661 676
512,"Jan 19, 2018",649544,688520,615936,650498,584 574 016,16 865 507 531
513,"Jan 18, 2018",631295,711008,591528,659843,1 285 490 048,17 107 796 005
514,"Jan 17, 2018",624123,678517,440620,629102,1 713 769 984,16 310 771 930
515,"Jan 16, 2018",780621,780621,479944,626493,1 632 649 984,16 243 128 203
516,"Jan 15, 2018",795761,884506,777413,778587,972 993 024,20 186 480 069
517,"Jan 14, 2018",881961,881961,749514,802262,160 712 000,20 800 303 464
518,"Jan 13, 2018",917410,969325,836486,884124,313 215 008,22 922 745 312
519,"Jan 12, 2018",695769,932269,659967,897508,365 795 008,23 269 753 224
520,"Jan 11, 2018",791522,791522,572500,688412,229 000 992,17 848 506 483
521,"Jan 10, 2018",815872,816252,676835,793121,236 472 000,20 563 304 112
522,"Jan 09, 2018",898185,919436,796177,814743,209 492 000,21 123 899 231
523,"Jan 08, 2018",999329,999329,764328,899002,264 460 992,23 308 488 268
524,"Jan 07, 2018",102,104,991391,101,226 067 008,26 147 969 179
525,"Jan 06, 2018",997000,105,929183,103,297 615 008,26 630 990 503
526,"Jan 05, 2018",117,125,903503,999559,508 100 000,25 915 636 700
527,"Jan 04, 2018",109,133,104,111,593 430 016,28 885 867 828
528,"Jan 03, 2018",779681,109,778578,108,657 398 016,27 992 420 977
529,"Jan 02, 2018",724676,794646,697856,782587,289 712 000,20 290 188 351
530,"Jan 01, 2018",718847,730051,671941,728657,150 186 000,18 891 941 437
531,"Dec 31, 2017",642581,754446,642297,719695,305 947 008,18 659 583 031
532,"Dec 30, 2017",528316,777385,471556,639243,645 155 968,16 573 698 352
533,"Dec 29, 2017",410457,556879,403945,529299,266 403 008,13 723 172 509
534,"Dec 28, 2017",412020,418934,367887,407701,82 263 800,10 570 492 585
535,"Dec 27, 2017",427107,430827,401098,414176,82 067 504,10 738 370 367
536,"Dec 26, 2017",413573,430086,405608,428465,94 896 000,11 108 842 278
537,"Dec 25, 2017",392330,439700,362807,416363,122 194 000,10 795 072 870
538,"Dec 24, 2017",416661,416661,347039,390029,67 372 304,10 112 309 395
539,"Dec 23, 2017",414420,450368,392567,414027,88 865 000,10 734 507 234
540,"Dec 22, 2017",478974,478974,293641,407150,150 972 992,10 556 206 770
541,"Dec 21, 2017",490049,523619,456527,477851,162 926 000,12 389 276 584
542,"Dec 20, 2017",533705,533705,441621,486151,182 924 000,12 604 471 269
543,"Dec 19, 2017",520268,589589,501083,531273,279 631 008,13 774 352 546
544,"Dec 18, 2017",511939,526496,467403,518198,253 463 008,13 435 356 099
545,"Dec 17, 2017",386775,592417,378013,513011,628 142 976,13 300 872 384
546,"Dec 16, 2017",212875,447192,204233,404665,581 052 032,10 491 777 999
547,"Dec 15, 2017",233209,233209,187032,213467,207 311 008,5 534 573 967
548,"Dec 14, 2017",133667,240753,131843,240753,309 307 008,6 242 020 013
549,"Dec 13, 2017",133739,141854,122368,134281,61 575 000,3 481 512 959
550,"Dec 12, 2017",121177,138008,114222,133891,60 056 800,3 471 401 401
551,"Dec 11, 2017",108927,121383,108638,121383,39 513 900,3 147 105 603
552,"Dec 10, 2017",119794,119794,100133,110281,46 376 600,2 859 263 266
553,"Dec 09, 2017",114745,138660,113561,119609,63 308 600,3 101 110 980
554,"Dec 08, 2017",106142,120726,99136,115465,70 092 400,2 993 669 200
555,"Dec 07, 2017",117766,124176,105501,105501,71 024 600,2 735 331 869
556,"Dec 06, 2017",126748,132855,113886,117839,75 688 800,3 055 220 065
557,"Dec 05, 2017",135625,136404,126777,127488,50 381 100,3 305 390 369
558,"Dec 04, 2017",131546,145946,126350,135870,76 392 704,3 522 711 074
559,"Dec 03, 2017",132351,139220,124945,131807,46 458 900,3 417 369 386
560,"Dec 02, 2017",131633,138869,129132,132351,56 712 600,3 431 473 713
561,"Dec 01, 2017",116622,131352,113031,131352,73 657 600,3 405 572 569
562,"Nov 30, 2017",94930,128303,94930,119883,124 345 000,3 108 214 997
563,"Nov 29, 2017",118235,146906,81436,89718,210 624 992,2 326 119 729
564,"Nov 28, 2017",50627,131730,47949,119744,240 338 000,3 104 611 135
565,"Nov 27, 2017",36619,57127,36619,50593,77 777 296,1 311 728 280
566,"Nov 26, 2017",30437,39855,30118,36332,30 527 100,941 982 327
567,"Nov 25, 2017",28324,30447,27747,30447,6 156 460,789 409 295
568,"Nov 24, 2017",27406,28597,26963,28382,5 502 350,735 856 931
569,"Nov 23, 2017",28540,28678,27444,27444,5 132 300,711 539 931
570,"Nov 22, 2017",28399,29034,27891,28549,4 938 480,740 197 122
571,"Nov 21, 2017",29587,29709,27404,28330,5 836 790,734 526 872
572,"Nov 20, 2017",28152,32300,27612,29581,16 172 400,766 956 452
573,"Nov 19, 2017",26243,28478,25581,28084,4 725 050,728 148 813
574,"Nov 18, 2017",25597,27122,24748,26369,2 930 550,683 673 516
575,"Nov 17, 2017",27143,27436,25184,25773,3 578 870,668 205 425
576,"Nov 16, 2017",26583,28170,25654,27580,4 888 130,715 068 605
577,"Nov 15, 2017",26116,27773,25261,26445,6 858 800,685 631 010
578,"Nov 14, 2017",25797,26788,25342,26230,3 033 290,680 069 653
579,"Nov 13, 2017",24364,26300,23495,25808,4 419 440,669 115 466
580,"Nov 12, 2017",27480,27952,22591,23977,7 280 250,621 653 370
581,"Nov 11, 2017",26891,29659,25684,27437,5 532 220,711 363 627
582,"Nov 10, 2017",32219,33348,26451,27119,6 766 780,703 121 411
583,"Nov 09, 2017",25160,35060,25006,32053,18 716 200,831 037 799
584,"Nov 08, 2017",21912,26393,21660,25186,6 367 000,652 999 199
585,"Nov 07, 2017",21846,23347,21414,22195,2 539 540,575 443 552
586,"Nov 06, 2017",20977,23609,20534,21881,4 591 160,567 310 230
587,"Nov 05, 2017",22054,23006,20635,20635,2 396 230,535 005 101
588,"Nov 04, 2017",22641,23849,21970,22022,2 626 920,570 968 540
589,"Nov 03, 2017",21418,23213,19827,22628,2 836 080,586 680 345
590,"Nov 02, 2017",23079,24977,18210,21306,6 165 050,552 399 572
591,"Nov 01, 2017",29127,29219,22986,22986,9 382 780,595 964 829
592,"Oct 31, 2017",28547,30715,28075,30437,7 304 450,789 155 210
593,"Oct 30, 2017",28318,28874,27586,28583,3 781 270,741 070 864
594,"Oct 29, 2017",25831,29837,25626,28607,4 746 180,741 693 114
595,"Oct 28, 2017",26339,26853,25593,25866,1 739 460,670 632 199
596,"Oct 27, 2017",27138,27463,25674,26382,2 511 440,684 002 790
597,"Oct 26, 2017",27409,27560,26478,27132,2 437 710,703 448 092
598,"Oct 25, 2017",27038,27846,26107,27527,2 561 430,713 707 434
599,"Oct 24, 2017",25339,28956,23766,27193,7 589 560,705 027 051
600,"Oct 23, 2017",27684,28051,24345,25454,3 517 050,659 937 283
601,"Oct 22, 2017",28565,28744,27093,27729,2 930 210,718 926 554
602,"Oct 21, 2017",30806,30806,27977,28436,5 344 520,737 267 363
603,"Oct 20, 2017",26982,30855,26612,30630,8 716 410,794 140 985
604,"Oct 19, 2017",26704,27112,25772,27032,2 897 720,700 857 978
605,"Oct 18, 2017",27219,27360,24637,26691,2 336 180,692 011 662
606,"Oct 17, 2017",28953,29628,25481,27217,7 039 900,705 670 042
607,"Oct 16, 2017",29939,30749,28577,28948,6 196 030,750 542 023
608,"Oct 15, 2017",32874,33641,28694,30049,7 104 990,779 072 172
609,"Oct 14, 2017",33876,38268,29255,32465,27 853 200,841 719 752
610,"Oct 13, 2017",26061,33816,25195,33641,15 613 600,872 212 580
611,"Oct 12, 2017",22538,26763,21825,26252,8 680 640,680 640 048
612,"Oct 11, 2017",21480,22576,20976,22520,3 606 720,583 864 665
613,"Oct 10, 2017",22112,22446,21279,21531,2 725 600,558 243 534
614,"Oct 09, 2017",20344,22807,20342,22114,4 663 310,573 343 460
615,"Oct 08, 2017",20929,23598,20147,20477,7 727 460,530 913 809
616,"Oct 07, 2017",18414,21050,17620,20941,7 411 240,542 936 191
617,"Oct 06, 2017",21359,21542,18360,18539,7 780 710,480 664 553
618,"Oct 05, 2017",21951,22154,20859,21489,5 562 510,557 139 041
619,"Oct 04, 2017",20864,22806,20864,21931,9 000 050,568 619 548
620,"Oct 03, 2017",25757,27425,20690,20816,16 997 800,539 692 715
621,"Oct 02, 2017",24607,30088,19969,25932,57 641 300,628 899 052
622,"Oct 01, 2017",21678,32226,17354,24969,50 068 700,-
